Relative Time (s),src IP,dst IP,IP protocol,TCP src port,TCP dst port,UDP src port,UDP dst port,Frame Length
57.01504799,IP A,IP B,17,,,6263,10000,271
57.01533689,IP A,IP B,17,,,6263,10000,203
57.01534442,IP A,IP B,17,,,6263,10000,271
57.01558928,IP B,IP A,17,,,10000,6263,130
57.01563656,IP A,IP B,17,,,6263,10000,203
57.01593166,IP A,IP B,17,,,6263,10000,271
57.0159471,IP A,IP B,17,,,6263,10000,203
57.01596342,IP A,IP B,17,,,6263,10000,271
57.01598113,IP A,IP B,17,,,6263,10000,203
57.01652829,IP A,IP B,17,,,6263,10000,271
57.01830717,IP A,IP B,17,,,6263,10000,203
57.02037591,IP A,IP B,17,,,6263,10000,201
57.0217454,IP A,IP B,6,6138,443,,,66
57.02327593,IP A,IP B,17,,,6263,10000,167
57.0238337,IP A,IP B,6,6138,443,,,66
57.02444844,IP A,IP B,6,6138,443,,,66
57.0244547,IP A,IP B,17,,,6263,10000,271
57.02447308,IP A,IP B,6,6138,443,,,66
57.02500896,IP A,IP B,17,,,6263,10000,203
57.02528388,IP A,IP B,6,6138,443,,,66
57.02529189,IP A,IP B,17,,,6263,10000,113
57.02564194,IP A,IP B,17,,,6263,10000,271
57.02565621,IP A,IP B,17,,,6263,10000,203
57.02592327,IP A,IP B,6,6138,443,,,66
57.02597229,IP A,IP B,17,,,6263,10000,271
57.0259893,IP A,IP B,17,,,6263,10000,203
57.02629241,IP A,IP B,17,,,6263,10000,271
57.02630405,IP A,IP B,17,,,6263,10000,203
57.02632532,IP A,IP B,17,,,6263,10000,203
57.02634174,IP A,IP B,17,,,6263,10000,203
57.02646547,IP A,IP B,6,6138,443,,,66
57.02652936,IP A,IP B,17,,,6263,10000,203
57.02657087,IP A,IP B,17,,,6263,10000,203
57.02673858,IP A,IP B,6,6138,443,,,66
57.02681892,IP A,IP B,17,,,6263,10000,203
57.02683472,IP A,IP B,17,,,6263,10000,203
57.02685402,IP A,IP B,17,,,6263,10000,203
57.02743063,IP A,IP B,17,,,6263,10000,306
57.03215778,IP A,IP B,17,,,6263,10000,203
57.03246372,IP A,IP B,17,,,6263,10000,203
57.03275162,IP A,IP B,17,,,6263,10000,203
57.03302281,IP A,IP B,17,,,6263,10000,203
57.03330799,IP A,IP B,17,,,6263,10000,203
57.03332045,IP A,IP B,17,,,6263,10000,203
57.03362169,IP A,IP B,17,,,6263,10000,203
57.03388701,IP A,IP B,17,,,6263,10000,203
57.03389867,IP A,IP B,17,,,6263,10000,203
57.03418699,IP A,IP B,17,,,6263,10000,203
57.03779069,IP A,IP B,17,,,6263,10000,203
57.03802808,IP B,IP A,17,,,10000,6263,122
57.03807295,IP A,IP B,17,,,6263,10000,203
57.03807988,IP A,IP B,17,,,6263,10000,203
57.0381234,IP A,IP B,17,,,6263,10000,203
57.03864201,IP A,IP B,17,,,6263,10000,203
57.03892238,IP A,IP B,17,,,6263,10000,203
57.03893679,IP A,IP B,17,,,6263,10000,203
57.0389713,IP A,IP B,17,,,6263,10000,203
57.03922692,IP A,IP B,17,,,6263,10000,203
57.03924136,IP A,IP B,17,,,6263,10000,203
57.04091354,IP C,IP B,6,51698,443,,,220
57.04275164,IP A,IP B,17,,,6263,10000,203
57.04304502,IP A,IP B,17,,,6263,10000,203
57.04305229,IP A,IP B,17,,,6263,10000,203
57.04365673,IP A,IP B,17,,,6263,10000,203
57.04367169,IP A,IP B,17,,,6263,10000,203
57.04392421,IP A,IP B,17,,,6263,10000,203
57.04393211,IP A,IP B,17,,,6263,10000,203
57.04419578,IP A,IP B,17,,,6263,10000,203
57.0442087,IP A,IP B,17,,,6263,10000,203
57.04450465,IP A,IP B,17,,,6263,10000,203
57.04771368,IP A,IP B,17,,,6263,10000,113
57.04989411,IP B,IP A,17,,,10000,6263,111
57.05004267,IP B,IP A,17,,,10000,6263,199
57.05608506,IP C,IP B,6,51698,443,,,196
57.056136,IP B,IP C,6,443,51698,,,66
57.05617368,IP C,IP B,6,51698,443,,,66
57.05621492,IP B,IP C,6,443,51698,,,66
57.05993008,IP C,IP B,6,51698,443,,,66
57.06641749,IP B,IP A,17,,,10000,6263,142
57.06743711,IP A,IP B,17,,,6263,10000,113
57.07376634,IP A,IP B,17,,,6263,10000,171
57.07377488,IP A,IP B,17,,,6263,10000,175
57.07401121,IP A,IP B,17,,,6263,10000,191
57.07515592,IP B,IP A,17,,,10000,6263,107
57.07575551,IP A,IP B,17,,,6263,10000,171
57.07790643,IP B,IP A,17,,,10000,6263,107
57.09118811,IP A,IP B,17,,,6263,10000,113
57.10591804,IP A,IP B,17,,,6263,10000,113
57.10620875,IP A,IP B,17,,,6263,10000,163
57.10623987,IP A,IP B,17,,,6263,10000,205
57.10628771,IP A,IP B,17,,,6263,10000,168
57.10630193,IP A,IP B,17,,,6263,10000,199
57.10650537,IP A,IP B,17,,,6263,10000,163
57.10652385,IP A,IP B,17,,,6263,10000,201
57.10685249,IP B,IP A,17,,,10000,6263,106
57.12519556,IP A,IP B,17,,,6263,10000,107
57.12722537,IP A,IP B,17,,,6263,10000,113
57.13872594,IP A,IP B,17,,,6263,10000,179
57.1387374,IP A,IP B,17,,,6263,10000,202
57.13905945,IP B,IP A,17,,,10000,6263,90
57.15198038,IP C,IP B,6,48018,443,,,1465
57.15226522,IP B,IP C,6,443,48018,,,101
57.1527731,IP A,IP B,17,,,6263,10000,113
57.15358545,IP B,IP C,6,443,48018,,,354
57.15373951,IP C,IP B,6,48018,443,,,66
57.15509533,IP C,IP B,6,48018,443,,,66
57.17188311,IP A,IP B,17,,,6263,10000,113
57.18214905,IP A,IP B,17,,,6263,10000,163
57.18216717,IP A,IP B,17,,,6263,10000,215
57.18251841,IP B,IP A,17,,,10000,6263,86
57.18620625,IP A,IP B,17,,,6263,10000,113
57.20918631,IP A,IP B,17,,,6263,10000,113
57.20977147,IP A,IP B,17,,,6263,10000,178
57.2100289,IP B,IP A,17,,,10000,6263,86
57.21009261,IP A,IP B,17,,,6263,10000,202
57.23261278,IP A,IP B,17,,,6263,10000,113
57.2467691,IP A,IP B,17,,,6263,10000,113
57.25081853,IP A,IP B,17,,,6263,10000,174
57.25107389,IP B,IP A,17,,,10000,6263,86
57.25200308,IP A,IP B,17,,,6263,10000,205
57.26913446,IP A,IP B,17,,,6263,10000,113
57.27083185,IP B,IP A,6,22,8864,,,110
57.28831024,IP A,IP B,17,,,6263,10000,192
57.28833074,IP A,IP B,17,,,6263,10000,113
57.28849646,IP A,IP B,17,,,6263,10000,212
57.28881819,IP B,IP A,17,,,10000,6263,86
57.31269933,IP A,IP B,17,,,6263,10000,113
57.3127152,IP A,IP B,17,,,6263,10000,223
57.32621952,IP A,IP B,17,,,6263,10000,113
57.34324213,IP A,IP B,17,,,6263,10000,214
57.3432821,IP A,IP B,6,8864,22,,,66
57.34356685,IP B,IP A,17,,,10000,6263,86
57.34815325,IP A,IP B,17,,,6263,10000,113
57.34838781,IP A,IP B,17,,,6263,10000,214
57.34867201,IP A,IP B,17,,,6263,10000,214
57.3542521,IP A,IP B,17,,,6263,10000,214
57.35481981,IP A,IP B,17,,,6263,10000,214
57.35805734,IP A,IP B,17,,,6263,10000,214
57.3582984,IP A,IP B,17,,,6263,10000,214
57.36385414,IP A,IP B,17,,,6263,10000,214
57.36415206,IP B,IP A,17,,,10000,6263,94
57.36437905,IP A,IP B,17,,,6263,10000,214
57.36913786,IP A,IP B,17,,,6263,10000,113
57.36960685,IP A,IP B,17,,,6263,10000,214
57.36992646,IP A,IP B,17,,,6263,10000,306
57.37461963,IP A,IP B,17,,,6263,10000,306
57.37957298,IP A,IP B,17,,,6263,10000,306
57.38593001,IP A,IP B,17,,,6263,10000,113
57.38666765,IP A,IP B,17,,,6263,10000,306
57.39099319,IP A,IP B,17,,,6263,10000,306
57.39764045,IP A,IP B,17,,,6263,10000,214
57.39795214,IP B,IP A,17,,,10000,6263,94
57.40237246,IP A,IP B,17,,,6263,10000,214
57.40261599,IP A,IP B,17,,,6263,10000,214
57.40665345,IP A,IP B,17,,,6263,10000,113
57.40726043,IP A,IP B,17,,,6263,10000,214
57.40754725,IP A,IP B,17,,,6263,10000,306
57.41206393,IP A,IP B,6,6138,443,,,140
57.41226193,IP B,IP A,6,443,6138,,,101
57.41331948,IP A,IP B,6,6138,443,,,1664
57.4133325,IP B,IP A,6,443,6138,,,66
57.41364106,IP A,IP B,17,,,6263,10000,214
57.41526469,IP B,IP C,6,443,48018,,,585
57.41528221,IP B,IP A,6,443,6138,,,2922
57.41533677,IP B,IP A,6,443,6138,,,388
57.41676451,IP C,IP B,6,48018,443,,,66
57.42008756,IP A,IP B,17,,,6263,10000,306
57.42099839,IP A,IP B,17,,,6263,10000,306
57.42127865,IP A,IP B,17,,,6263,10000,118
57.42128624,IP A,IP B,17,,,6263,10000,118
57.42129699,IP A,IP B,17,,,6263,10000,70
57.42420482,IP A,IP B,17,,,6263,10000,306
57.42918075,IP A,IP B,17,,,6263,10000,113
57.42976846,IP A,IP B,17,,,6263,10000,306
57.43532823,IP A,IP B,17,,,6263,10000,306
57.4405541,IP A,IP B,17,,,6263,10000,306
57.44659095,IP A,IP B,17,,,6263,10000,113
57.44691234,IP A,IP B,17,,,6263,10000,306
57.4507782,IP A,IP B,6,6138,443,,,66
57.45157518,IP A,IP B,17,,,6263,10000,306
57.45427536,IP A,IP B,6,6138,443,,,66
57.45453167,IP A,IP B,6,6138,443,,,66
57.4545576,IP A,IP B,6,6138,443,,,66
57.45739577,IP A,IP B,17,,,6263,10000,306
57.46231812,IP A,IP B,17,,,6263,10000,306
57.46816015,IP A,IP B,17,,,6263,10000,113
57.4684392,IP A,IP B,17,,,6263,10000,306
57.47469818,IP A,IP B,17,,,6263,10000,306
57.47859387,IP A,IP B,17,,,6263,10000,306
57.48487047,IP A,IP B,17,,,6263,10000,306
57.48531765,IP A,IP B,17,,,6263,10000,306
57.49023927,IP A,IP B,17,,,6263,10000,113
57.49051203,IP A,IP B,17,,,6263,10000,306
57.49555317,IP A,IP B,17,,,6263,10000,306
57.50106423,IP A,IP B,17,,,6263,10000,306
57.50135701,IP B,IP A,17,,,10000,6263,110
57.50687272,IP A,IP B,17,,,6263,10000,113
57.50713525,IP A,IP B,17,,,6263,10000,306
57.50755409,IP B,IP A,17,,,10000,6263,107
57.51558233,IP A,IP B,17,,,6263,10000,306
57.5158365,IP A,IP B,17,,,6263,10000,306
57.52054114,IP A,IP B,17,,,6263,10000,306
57.52514907,IP A,IP B,6,6262,443,,,196
57.52517474,IP B,IP A,6,443,6262,,,66
57.52539808,IP A,IP B,6,6262,443,,,66
57.52617125,IP B,IP A,6,443,6262,,,66
57.52629013,IP A,IP B,17,,,6263,10000,113
57.52719933,IP A,IP B,17,,,6263,10000,306
57.53240484,IP A,IP B,17,,,6263,10000,306
57.5383342,IP A,IP B,17,,,6263,10000,306
57.53857867,IP A,IP B,17,,,6263,10000,306
57.54326989,IP A,IP B,17,,,6263,10000,306
57.54848155,IP A,IP B,17,,,6263,10000,113
57.54904227,IP A,IP B,17,,,6263,10000,306
57.55372339,IP C,IP B,6,48018,443,,,279
57.55398648,IP B,IP C,6,443,48018,,,101
57.5547474,IP B,IP C,6,443,48018,,,1921
57.55513701,IP A,IP B,17,,,6263,10000,306
57.55550648,IP C,IP B,6,48018,443,,,66
57.55627358,IP C,IP B,6,48018,443,,,66
57.56013406,IP A,IP B,17,,,6263,10000,306
57.5659706,IP A,IP B,17,,,6263,10000,113
57.56656016,IP A,IP B,17,,,6263,10000,306
57.56667819,IP B,IP A,17,,,10000,6263,142
57.56859932,IP A,IP B,17,,,6263,10000,70
57.57240152,IP A,IP B,17,,,6263,10000,306
57.57822452,IP A,IP B,17,,,6263,10000,306
57.57847801,IP A,IP B,17,,,6263,10000,306
57.58380238,IP A,IP B,17,,,6263,10000,306
57.58901171,IP A,IP B,17,,,6263,10000,113
57.58959646,IP A,IP B,17,,,6263,10000,306
57.5916453,IP A,IP B,6,6262,443,,,66
57.59397081,IP A,IP B,17,,,6263,10000,306
57.60003457,IP A,IP B,17,,,6263,10000,306
57.60554074,IP A,IP B,17,,,6263,10000,113
57.6058467,IP A,IP B,17,,,6263,10000,306
57.60608426,IP B,IP A,17,,,10000,6263,106
57.6114116,IP A,IP B,17,,,6263,10000,306
57.6116395,IP A,IP B,17,,,6263,10000,306
57.61631926,IP A,IP B,17,,,6263,10000,306
57.6224174,IP A,IP B,17,,,6263,10000,306
57.62745198,IP A,IP B,17,,,6263,10000,113
57.62803063,IP A,IP B,17,,,6263,10000,306
57.63355757,IP A,IP B,17,,,6263,10000,306
57.63848005,IP A,IP B,17,,,6263,10000,306
57.63873383,IP A,IP B,17,,,6263,10000,146
57.6390565,IP B,IP A,17,,,10000,6263,146
57.64428327,IP A,IP B,17,,,6263,10000,306
57.64976807,IP A,IP B,17,,,6263,10000,113
57.65009786,IP A,IP B,17,,,6263,10000,306
57.65037028,IP A,IP B,17,,,6263,10000,306
57.65567694,IP A,IP B,17,,,6263,10000,306
57.66127696,IP A,IP B,17,,,6263,10000,306
57.66739211,IP A,IP B,17,,,6263,10000,113
57.66796865,IP A,IP B,17,,,6263,10000,306
57.67321701,IP A,IP B,17,,,6263,10000,306
57.67903646,IP A,IP B,17,,,6263,10000,306
57.67932898,IP A,IP B,17,,,6263,10000,306
57.68463926,IP A,IP B,17,,,6263,10000,306
57.68946692,IP A,IP B,17,,,6263,10000,113
57.69035134,IP A,IP B,17,,,6263,10000,306
57.69560057,IP A,IP B,17,,,6263,10000,306
57.70143356,IP A,IP B,17,,,6263,10000,306
57.7075274,IP A,IP B,17,,,6263,10000,113
57.70780547,IP A,IP B,17,,,6263,10000,306
57.70807575,IP B,IP A,17,,,10000,6263,106
57.7080888,IP A,IP B,17,,,6263,10000,306
57.7116396,IP C,IP B,6,48018,443,,,722
57.71190357,IP B,IP C,6,443,48018,,,101
57.71309274,IP A,IP B,17,,,6263,10000,306
57.71339292,IP C,IP B,6,48018,443,,,66
57.71893286,IP A,IP B,17,,,6263,10000,306
57.72417283,IP A,IP B,17,,,6263,10000,306
57.7296651,IP A,IP B,17,,,6263,10000,113
57.72996351,IP A,IP B,17,,,6263,10000,306
57.73549181,IP A,IP B,17,,,6263,10000,306
57.73578065,IP A,IP B,17,,,6263,10000,306
57.74078727,IP A,IP B,17,,,6263,10000,306
57.74661765,IP A,IP B,17,,,6263,10000,113
57.74686756,IP A,IP B,17,,,6263,10000,306
57.75213936,IP A,IP B,17,,,6263,10000,306
57.75714111,IP A,IP B,17,,,6263,10000,306
57.76292106,IP A,IP B,17,,,6263,10000,306
57.76872309,IP A,IP B,17,,,6263,10000,113
57.76901942,IP A,IP B,17,,,6263,10000,306
57.77397976,IP A,IP B,17,,,6263,10000,306
57.77983034,IP A,IP B,17,,,6263,10000,306
57.78041617,IP A,IP B,17,,,6263,10000,306
57.78263342,IP B,IP A,6,22,8864,,,110
57.78540072,IP A,IP B,17,,,6263,10000,113
57.79091224,IP A,IP B,17,,,6263,10000,306
57.79146902,IP A,IP B,17,,,6263,10000,306
57.79648424,IP A,IP B,17,,,6263,10000,306
57.80199542,IP A,IP B,17,,,6263,10000,306
57.80770893,IP A,IP B,17,,,6263,10000,113
57.80829237,IP A,IP B,17,,,6263,10000,306
57.80860284,IP B,IP A,17,,,10000,6263,106
57.81384995,IP A,IP B,17,,,6263,10000,306
57.81963135,IP A,IP B,17,,,6263,10000,306
57.81993603,IP A,IP B,17,,,6263,10000,306
57.82520359,IP A,IP B,17,,,6263,10000,113
57.82549596,IP A,IP B,17,,,6263,10000,306
57.83608996,IP A,IP B,6,6138,443,,,140
57.83627988,IP B,IP A,6,443,6138,,,101
57.83795372,IP A,IP B,6,6138,443,,,1394
57.83859183,IP A,IP B,17,,,6263,10000,306
57.83916348,IP A,IP B,17,,,6263,10000,306
57.8398138,IP B,IP C,6,443,48018,,,1235
57.83983026,IP B,IP A,6,443,6138,,,1630
57.84134822,IP C,IP B,6,48018,443,,,66
57.84743364,IP A,IP B,17,,,6263,10000,113
57.84774615,IP A,IP B,17,,,6263,10000,306
57.8480055,IP A,IP B,17,,,6263,10000,306
57.85509571,IP A,IP B,6,8864,22,,,66
57.85873684,IP A,IP B,17,,,6263,10000,306
57.85902268,IP A,IP B,17,,,6263,10000,306
57.86223285,IP A,IP B,17,,,6263,10000,306
57.86740023,IP A,IP B,17,,,6263,10000,113
57.86769193,IP A,IP B,17,,,6263,10000,306
57.87327176,IP A,IP B,17,,,6263,10000,306
57.8748214,IP A,IP B,6,6138,443,,,66
57.87800859,IP A,IP B,6,6138,443,,,66
57.8793753,IP A,IP B,17,,,6263,10000,306
57.87962783,IP A,IP B,17,,,6263,10000,306
57.88461735,IP A,IP B,17,,,6263,10000,306
57.88513161,IP A,IP B,17,,,6263,10000,113
57.88950394,IP A,IP B,17,,,6263,10000,306
57.89473153,IP A,IP B,17,,,6263,10000,306
57.90039257,IP A,IP B,17,,,6263,10000,306
57.90307295,IP A,IP B,6,6138,443,,,137
57.90324571,IP B,IP A,6,443,6138,,,101
57.90333364,IP A,IP B,6,6138,443,,,207
57.90674643,IP A,IP B,17,,,6263,10000,113
57.90732578,IP A,IP B,17,,,6263,10000,306
57.91185837,IP C,IP B,6,48018,443,,,137
57.91193708,IP A,IP B,17,,,6263,10000,306
57.91201807,IP B,IP C,6,443,48018,,,101
57.91203296,IP C,IP B,6,48018,443,,,208
57.91287102,IP B,IP C,6,443,48018,,,816
57.91306334,IP B,IP A,17,,,10000,6263,106
57.91347626,IP C,IP B,6,48018,443,,,66
57.91437425,IP C,IP B,6,48018,443,,,66
57.91790661,IP A,IP B,17,,,6263,10000,306
57.91816835,IP A,IP B,17,,,6263,10000,306
57.92308737,IP A,IP B,17,,,6263,10000,306
57.92859003,IP A,IP B,17,,,6263,10000,113
57.93441721,IP A,IP B,17,,,6263,10000,306
57.93469018,IP A,IP B,17,,,6263,10000,306
57.94023424,IP A,IP B,17,,,6263,10000,306
57.9405761,IP A,IP B,6,6138,443,,,66
57.94059565,IP B,IP A,6,443,6138,,,66
57.94601786,IP A,IP B,17,,,6263,10000,113
57.94630444,IP A,IP B,17,,,6263,10000,306
57.95071268,IP A,IP B,17,,,6263,10000,306
57.95607179,IP A,IP B,17,,,6263,10000,306
57.9618539,IP A,IP B,17,,,6263,10000,306
57.96213336,IP A,IP B,17,,,6263,10000,306
57.96705098,IP A,IP B,17,,,6263,10000,113
57.96994281,IP C,IP B,6,51676,443,,,196
57.96996772,IP B,IP C,6,443,51676,,,66
57.97014117,IP C,IP B,6,51676,443,,,66
57.97074931,IP B,IP C,6,443,51676,,,66
57.97293713,IP A,IP B,17,,,6263,10000,306
57.97321067,IP A,IP B,17,,,6263,10000,306
57.9733517,IP C,IP B,6,51676,443,,,66
57.97794166,IP A,IP B,17,,,6263,10000,306
57.98318946,IP A,IP B,17,,,6263,10000,306
57.98889498,IP A,IP B,17,,,6263,10000,113
57.98918512,IP A,IP B,17,,,6263,10000,306
57.99476634,IP A,IP B,17,,,6263,10000,306
58.00058709,IP A,IP B,17,,,6263,10000,306
58.00636573,IP A,IP B,17,,,6263,10000,113
58.00667462,IP A,IP B,17,,,6263,10000,306
58.00697319,IP A,IP B,17,,,6263,10000,306
58.01256475,IP A,IP B,17,,,6263,10000,306
58.01280913,IP B,IP A,17,,,10000,6263,106
58.01835648,IP A,IP B,17,,,6263,10000,306
58.02329756,IP A,IP B,17,,,6263,10000,306
58.02909358,IP A,IP B,17,,,6263,10000,113
58.02999656,IP A,IP B,17,,,6263,10000,306
58.03401476,IP A,IP B,17,,,6263,10000,306
58.03983211,IP A,IP B,17,,,6263,10000,306
58.04010963,IP A,IP B,17,,,6263,10000,306
58.04639511,IP A,IP B,17,,,6263,10000,113
58.04640781,IP A,IP B,17,,,6263,10000,306
58.05112782,IP A,IP B,17,,,6263,10000,306
58.0554061,IP C,IP B,6,48018,443,,,713
58.05566649,IP B,IP C,6,443,48018,,,101
58.05660569,IP A,IP B,17,,,6263,10000,306
58.05715573,IP C,IP B,6,48018,443,,,66
58.06213425,IP B,IP A,6,443,6138,,,2777
58.06221651,IP A,IP B,17,,,6263,10000,306
58.06402429,IP B,IP A,17,,,10000,6263,227
58.06674729,IP B,IP A,17,,,10000,6263,142
58.06771413,IP A,IP B,17,,,6263,10000,113
58.06799268,IP A,IP B,17,,,6263,10000,306
58.07297952,IP A,IP B,17,,,6263,10000,306
58.07779117,IP B,IP A,17,,,10000,6263,231
58.07795114,IP B,IP A,17,,,10000,6263,227
58.07889935,IP A,IP B,17,,,6263,10000,306
58.0794828,IP A,IP B,17,,,6263,10000,306
58.08207163,IP B,IP C,6,443,48018,,,582
58.08365315,IP C,IP B,6,48018,443,,,66
58.08420448,IP A,IP B,17,,,6263,10000,306
58.08972328,IP A,IP B,17,,,6263,10000,113
58.09003596,IP A,IP B,17,,,6263,10000,306
58.09441968,IP A,IP B,17,,,6263,10000,306
58.10022977,IP A,IP B,17,,,6263,10000,306
58.10117545,IP A,IP B,6,6138,443,,,66
58.10661152,IP A,IP B,17,,,6263,10000,113
58.10687807,IP A,IP B,17,,,6263,10000,306
58.11188547,IP A,IP B,17,,,6263,10000,306
58.12141439,IP A,IP B,17,,,6263,10000,306
58.12167589,IP A,IP B,17,,,6263,10000,306
58.12196612,IP A,IP B,17,,,6263,10000,306
58.12300369,IP B,IP A,17,,,10000,6263,106
58.12696332,IP A,IP B,17,,,6263,10000,113
58.12756785,IP A,IP B,17,,,6263,10000,306
58.1322177,IP A,IP B,17,,,6263,10000,306
58.1374678,IP A,IP B,17,,,6263,10000,306
58.14383887,IP A,IP B,17,,,6263,10000,306
58.14443188,IP A,IP B,17,,,6263,10000,118
58.14882384,IP A,IP B,17,,,6263,10000,107
58.14907256,IP A,IP B,17,,,6263,10000,113
58.14939393,IP A,IP B,17,,,6263,10000,306
58.15493542,IP A,IP B,17,,,6263,10000,306
58.15660402,IP C,IP B,6,48018,443,,,279
58.15685997,IP B,IP C,6,443,48018,,,101
58.15774788,IP B,IP C,6,443,48018,,,7306
58.1577568,IP B,IP C,6,443,48018,,,3063
58.15839014,IP C,IP B,6,48018,443,,,66
58.15933363,IP C,IP B,6,48018,443,,,66
58.16074927,IP A,IP B,17,,,6263,10000,306
58.16099003,IP A,IP B,17,,,6263,10000,306
58.16649606,IP A,IP B,17,,,6263,10000,113
58.16678672,IP A,IP B,17,,,6263,10000,306
58.1714737,IP A,IP B,17,,,6263,10000,306
58.17724053,IP A,IP B,17,,,6263,10000,306
58.18811643,IP A,IP B,17,,,6263,10000,113
58.18844277,IP A,IP B,17,,,6263,10000,306
58.19399751,IP A,IP B,17,,,6263,10000,306
58.19424531,IP A,IP B,17,,,6263,10000,306
58.19920306,IP A,IP B,17,,,6263,10000,306
58.20815617,IP A,IP B,17,,,6263,10000,113
58.20875992,IP A,IP B,17,,,6263,10000,306
58.20903601,IP A,IP B,17,,,6263,10000,306
58.21464094,IP A,IP B,17,,,6263,10000,306
58.21491299,IP A,IP B,17,,,6263,10000,306
58.21945787,IP A,IP B,6,6138,443,,,137
58.2196005,IP B,IP A,6,443,6138,,,101
58.22091987,IP A,IP B,6,6138,443,,,459
58.22369883,IP A,IP B,17,,,6263,10000,306
58.22397993,IP B,IP A,17,,,10000,6263,106
58.22774899,IP A,IP B,17,,,6263,10000,113
58.22803908,IP A,IP B,17,,,6263,10000,306
58.23304554,IP A,IP B,17,,,6263,10000,306
58.2376883,IP A,IP B,17,,,6263,10000,306
58.24320545,IP A,IP B,17,,,6263,10000,306
58.24813351,IP A,IP B,17,,,6263,10000,113
58.24871719,IP A,IP B,17,,,6263,10000,306
58.25398485,IP A,IP B,17,,,6263,10000,306
58.25782453,IP A,IP B,6,6138,443,,,66
58.25784201,IP B,IP A,6,443,6138,,,66
58.25941342,IP A,IP B,17,,,6263,10000,306
58.25969126,IP A,IP B,17,,,6263,10000,306
58.26525069,IP A,IP B,17,,,6263,10000,113
58.2655455,IP A,IP B,17,,,6263,10000,306
58.26992205,IP A,IP B,17,,,6263,10000,306
58.27575895,IP A,IP B,17,,,6263,10000,306
58.28098483,IP A,IP B,17,,,6263,10000,306
58.28669557,IP A,IP B,17,,,6263,10000,113
58.28698931,IP A,IP B,17,,,6263,10000,306
58.29255409,IP A,IP B,17,,,6263,10000,306
58.29467679,IP B,IP A,6,22,8864,,,110
58.29749874,IP A,IP B,17,,,6263,10000,306
58.30331932,IP A,IP B,17,,,6263,10000,306
58.30357768,IP A,IP B,17,,,6263,10000,306
58.30887127,IP A,IP B,17,,,6263,10000,113
58.30915632,IP A,IP B,17,,,6263,10000,306
58.31413137,IP A,IP B,17,,,6263,10000,306
58.32048949,IP A,IP B,17,,,6263,10000,306
58.32241919,IP C,IP B,6,51734,443,,,74
58.32244693,IP B,IP C,6,443,51734,,,74
58.32392281,IP C,IP B,6,51734,443,,,66
58.32516838,IP A,IP B,17,,,6263,10000,113
58.32608562,IP A,IP B,17,,,6263,10000,306
58.32631257,IP B,IP A,17,,,10000,6263,106
58.33105073,IP A,IP B,17,,,6263,10000,306
58.33594842,IP A,IP B,17,,,6263,10000,306
58.34121484,IP A,IP B,17,,,6263,10000,306
58.34658062,IP A,IP B,17,,,6263,10000,113
58.34693074,IP A,IP B,17,,,6263,10000,306
58.35126474,IP A,IP B,17,,,6263,10000,306
58.35734706,IP A,IP B,17,,,6263,10000,306
58.35791692,IP A,IP B,17,,,6263,10000,306
58.36347009,IP A,IP B,17,,,6263,10000,306
58.36628673,IP A,IP B,6,8864,22,,,66
58.36871286,IP A,IP B,17,,,6263,10000,113
58.36900282,IP A,IP B,17,,,6263,10000,306
58.36905214,IP C,IP B,6,51734,443,,,609
58.36908231,IP B,IP C,6,443,51734,,,66
58.36983821,IP A,IP B,17,,,6263,10000,107
58.37013544,IP B,IP C,6,443,51734,,,307
58.37160419,IP C,IP B,6,51734,443,,,66
58.3730079,IP C,IP B,6,48018,443,,,1514
58.37304719,IP C,IP B,6,48018,443,,,1514
58.37305254,IP B,IP C,6,443,48018,,,66
58.37307537,IP C,IP B,6,48018,443,,,1514
58.37313055,IP C,IP B,6,48018,443,,,2962
58.37313825,IP B,IP C,6,443,48018,,,66
58.37316725,IP C,IP B,6,48018,443,,,307
58.37322143,IP B,IP C,6,443,48018,,,101
58.374679,IP C,IP B,6,48018,443,,,66
58.37487388,IP A,IP B,17,,,6263,10000,306
58.37894886,IP A,IP B,17,,,6263,10000,306
58.38379103,IP B,IP A,6,443,6138,,,2922
58.38380265,IP B,IP A,6,443,6138,,,1063
58.38448806,IP A,IP B,17,,,6263,10000,306
58.38697297,IP B,IP C,6,443,48018,,,582
58.38849564,IP C,IP B,6,48018,443,,,66
58.38924897,IP B,IP A,17,,,10000,6263,255
58.39056302,IP A,IP B,17,,,6263,10000,113
58.39087002,IP A,IP B,17,,,6263,10000,306
58.39703569,IP A,IP B,17,,,6263,10000,306
58.39730583,IP A,IP B,17,,,6263,10000,306
58.40226701,IP A,IP B,17,,,6263,10000,306
58.40775335,IP A,IP B,17,,,6263,10000,113
58.40836417,IP A,IP B,17,,,6263,10000,306
58.41415983,IP A,IP B,17,,,6263,10000,306
58.419126,IP A,IP B,17,,,6263,10000,306
58.41992679,IP C,IP B,6,51734,443,,,146
58.41994361,IP B,IP C,6,443,51734,,,66
58.41996335,IP C,IP B,6,51734,443,,,116
58.41997041,IP B,IP C,6,443,51734,,,66
58.42066294,IP B,IP C,6,443,51734,,,415
58.42213025,IP A,IP B,6,6138,443,,,66
58.42215613,IP C,IP B,6,51734,443,,,66
58.42268071,IP A,IP B,6,6138,443,,,66
58.42271152,IP A,IP B,6,6138,443,,,66
58.42430713,IP A,IP B,17,,,6263,10000,306
